0.3516	0.5037
0.5535	0.7045
0.6644	0.8628
0.7963	1.0195
0.9474	1.5766
1.7432	1.9250
1.9382	2.1359
2.1283	2.3385
2.1974	2.5059
2.3605	2.6775
3.0250	3.2914
3.2759	3.4465
3.7680	3.9207
4.0642	4.2766
4.2996	4.4987
4.9253	5.0776
5.0911	5.2982
5.3763	5.5768
5.6887	6.0849
5.6888	6.2589
6.2826	6.4395
6.4934	6.6830
6.5928	6.9176
6.6965	7.0839
6.7930	7.2391
6.9219	7.3970
6.9873	7.5626
7.4056	7.7918
7.6709	8.1623
8.5648	8.7516
9.1863	9.3857
9.4628	9.6538
9.8508	10.8817
10.5490	11.0411
10.9875	11.2790
11.2560	11.6691
11.3251	11.8431
12.0159	12.2153
12.4624	12.6210
13.2573	13.6500
13.7642	14.8275
14.3411	15.4355
14.8441	15.5961
14.8483	16.0666
15.4359	16.2294
15.6514	16.5018
15.7270	16.6714
16.0667	16.8423
16.5738	17.1536
16.7467	17.3741
17.3976	17.5925
17.8346	17.9959
18.4471	18.6646
18.6261	18.9045
19.0991	19.6648
19.4432	19.8341
19.8403	20.0004
19.8900	20.1581
20.2139	20.4773
20.7623	20.9261
21.0408	21.2176
21.6401	21.9001
22.4907	22.6771
23.0056	23.1725
23.3087	23.4879
23.5102	23.7310
24.1082	24.2679
24.3254	24.5042
24.6681	24.9472
24.9473	25.1970
25.2339	25.6178
25.8301	25.9953
27.2442	27.4251
27.5564	27.8574
27.9504	28.3416
28.4981	28.6525
28.6649	29.2998
28.8543	29.4560
29.4751	29.6366
29.6595	29.8379
30.3738	30.6152
30.7731	31.1612
31.4138	31.6151
32.1148	32.2814
32.7349	32.9034
33.0157	33.2641
33.2731	33.5581
33.9936	34.1506
34.2513	35.2510
34.8224	35.7892
35.8020	35.9534
36.1176	36.3320
36.4779	36.6404
36.8394	37.0577
37.1267	37.2870
37.2698	37.5351
37.5495	37.7347
37.6782	37.9283
37.8553	38.1666
38.6255	38.7997
38.9248	39.1005
39.3080	39.4979
39.6940	39.8566
40.0712	40.2229
41.1531	41.3085
41.3582	41.5103
41.4877	41.7785
41.5748	41.9478
41.9160	42.1324
42.0134	42.3089
42.2445	42.4600
42.3901	42.6138
42.6141	42.7691
42.9488	43.1776
43.1864	43.3515
43.3314	43.9885
43.4902	44.1446
44.0146	44.3750
44.0563	44.5571
44.5945	44.8254
44.8622	45.0567
45.0903	45.2661
45.3153	45.5432
45.5457	45.7385
45.9915	46.1941
46.2100	46.4377
46.4794	46.6469
46.6492	46.8008
47.0118	47.2055
47.3562	47.6026
48.0129	48.3489
48.3758	48.6174
50.1135	50.2753
50.2998	50.4616
50.6766	50.9129
51.0204	51.3526
51.6900	51.9287
52.0527	52.3197
52.6067	52.7737
53.0212	53.9385
54.2965	54.4900
54.4919	54.7363
54.7407	54.9722
54.9625	55.1517
55.8255	56.0171
56.6806	56.8534
57.3308	57.5434
57.7508	58.0426
58.1362	58.3069
58.4977	58.6535
59.0272	59.1888
59.1430	59.3450
60.0526	60.2135
60.2724	60.5570
61.0099	61.1657
61.3540	61.5541
61.6397	61.8893
61.9077	62.1966
62.2565	62.4096
62.6918	62.8674
62.9048	63.1417
63.1612	63.5835
63.6143	64.0795
64.2580	64.4541
64.4814	64.6558
65.0038	65.1638
65.2900	65.4741
65.6061	65.7664
65.7999	65.9720
65.9721	66.1248
66.2395	66.4186
66.5655	66.7538
66.8317	67.0850
67.5225	67.6745
67.6853	68.2020
68.1475	68.5956
68.4369	68.7549
68.7112	69.0863
68.7658	69.3020
69.3133	69.5114
69.5608	69.8077
69.5635	71.0072
70.1795	71.1851
71.2484	71.4099
71.5531	71.7504
71.8717	72.1014
72.3834	72.5370
72.5674	74.2144
74.4241	74.6159
74.7275	74.9043
74.9850	75.2170
75.2732	75.4607
75.4701	75.7023
76.3184	76.5331
76.7874	76.9491
77.1290	77.3390
77.3417	77.5900
77.6334	78.1789
78.1479	78.3689
78.2097	78.6307
78.5906	78.9303
78.7323	79.0848
79.1312	79.3094
79.5002	79.6519
79.7117	79.8701
80.1796	80.6324
80.7924	80.9509
80.9253	81.1765
81.1871	81.4016
81.4196	81.5702
81.6353	81.9302
82.2809	82.4720
83.1024	83.2905
83.5064	83.7576
83.7785	83.9691
83.9831	84.1631
84.1919	84.3797
84.8425	84.9959
85.1361	85.3328
85.4374	85.5931
85.5992	85.7522
85.7985	86.0506
86.1425	86.3525
86.5903	86.7650
87.4221	87.5765
87.5954	87.8290
87.6299	88.1510
87.7119	88.4190
87.8450	88.8999
88.3044	89.2942
89.3444	89.5349
89.5406	89.7292
90.2210	90.7862
91.0027	91.4689
91.0801	91.7165
91.8993	92.0807
92.1572	92.6634
92.9272	93.0801
93.2183	94.5738
93.2490	94.7366
93.3586	94.9619
95.2739	95.4264
95.4575	95.6178
96.2210	96.3989
96.4523	96.6304
96.6549	96.8086
96.8626	97.1101
97.1503	97.4326
97.1690	97.5918
97.5991	97.7752
98.0643	98.2358
98.3338	98.6394
98.7846	99.0079
99.3313	99.4894
99.6950	99.8481
99.9826	100.2446
100.4051	100.5962
100.6066	100.8341
100.7561	101.0055
100.8817	101.1766
101.3294	101.5478
101.6707	101.8283
101.9499	102.1477
102.1813	102.3436
102.3991	102.5758
102.8187	102.9761
103.5040	103.7367
104.0305	104.2079
104.2135	104.3658
104.9733	105.1593
105.1619	105.3714
105.3901	105.5487
105.5745	105.8307
105.8536	106.0207
106.8612	107.3151
107.4836	107.6468
107.9668	108.1325
108.1816	108.4212
109.4999	109.7132
110.3077	110.4619
110.7697	110.9359
110.9553	111.3352
111.4279	111.6275
111.7825	112.0716
112.0981	112.3843
112.4254	112.8564
113.0242	113.1812
113.5977	113.7531
114.7163	114.9213
115.0377	115.2440
116.5336	116.6856
117.0596	117.2944
117.3843	117.5678
117.6426	117.8298
118.1166	118.4110
118.5326	118.7437
119.0086	119.3969
119.4387	119.6458
119.7380	119.9670
120.1356	120.3201
120.4438	120.6790
120.9796	121.1599
121.3462	121.5665
121.5954	121.7749
121.7779	121.9284
122.1379	122.6649
122.7091	122.8999
122.9249	123.0879
123.1062	123.3696
123.1317	123.7252
124.1644	124.3165
124.5663	124.7275
124.7696	125.0691
125.0701	125.2243
125.4689	125.8583
125.7162	126.2578
125.8504	126.4130
126.1006	126.5742
126.6029	126.7842
126.6276	126.9451
126.9461	127.1711
126.9951	127.3267
127.3329	127.5060
127.5065	127.7887
128.6624	128.8292
129.1227	129.3038
129.4104	129.5620
129.6094	129.9567
130.0198	130.4163
130.4306	130.5815
130.4926	130.7358
130.7595	130.9275
130.7892	131.1731
131.1854	131.3641
131.6008	131.8843
131.9587	132.1195
132.4513	132.9466
132.5791	133.1351
133.2051	133.3815
134.1636	134.5246
134.6071	134.8094
135.4220	135.6301
136.6065	136.8155
137.0887	137.2730
137.4490	137.6476
137.9414	138.0916
138.1435	138.2949
138.3649	138.7854
138.7224	138.9689
138.9912	139.1712
139.2554	139.4337
140.2804	140.5024
140.9420	141.2316
141.3095	141.4959
141.9090	142.0669
142.1145	142.5035
142.5368	142.7527
142.9970	143.1815
143.1843	143.9316
143.3262	144.1827
143.4793	144.3533
144.5835	144.7505
144.6958	144.9395
144.7516	145.3596
145.0308	145.5501
145.6569	145.8871
145.8932	146.1280
146.1690	146.4303
146.2283	147.4599
146.5703	147.6210
146.9570	147.7985
147.4928	147.9624
147.8068	148.3099
147.8362	149.0857
148.5457	149.2366
149.7333	149.9156
149.9747	150.1265
150.1651	150.3549
150.3965	150.5543
150.6154	150.8396
150.9113	151.1866
151.2791	151.4880
151.6346	151.8720
151.7303	152.0265
152.0273	152.2452
152.4169	152.5878
153.8405	154.0353
154.2684	154.4234
154.5780	154.7842
154.8985	155.0774
155.0855	155.2476
155.3871	155.5404
155.5630	155.8117
156.1508	156.3301
156.5012	156.7474
157.3847	157.6392
157.8114	157.9949
158.0364	158.2824
158.4656	158.7149
159.0500	159.2583
159.3854	159.7082
159.7235	159.9038
159.9423	160.1156
159.9672	160.7155
160.2135	160.8816
160.7839	161.0540
160.9459	161.6344
161.3333	161.8217
161.8223	162.1280
162.8254	163.0130
163.1170	163.3499
163.2112	163.5172
163.6694	163.8220
164.2483	164.4705
164.9184	165.0736
165.0796	165.2920
165.4229	165.6255
165.6537	165.8100
166.1749	166.3568
166.5529	166.7973
167.5863	167.8761
168.2897	168.6466
168.9497	169.1496
169.2753	169.4987
169.6158	169.8326
169.8440	170.0601
170.1760	170.4385
170.4890	170.7845
170.8025	170.9547
171.1013	171.2883
171.3354	171.5598
171.8465	172.0553
172.2861	172.4390
172.9426	173.4616
173.6795	173.9460
174.7245	175.0431
175.2838	175.5034
175.8973	176.0508
176.0675	176.2691
176.7137	176.8867
176.9498	177.2075
177.2797	177.5208
177.6002	177.8159
177.9166	178.0905
178.2264	178.3768
178.5364	178.8066
178.9456	179.1120
179.6620	179.8199
179.8445	180.0761
180.5644	180.7209
180.8066	180.9707
181.0442	181.2982
181.3527	181.5045
181.3908	181.7421
181.8949	182.4456
182.5763	182.7437
182.7722	182.9361
183.3121	183.4747
183.6444	183.8002
185.1333	185.3908
185.4830	185.6500
185.8947	186.0474
186.2649	186.4250
186.6163	186.7693
186.7744	186.9693
187.3470	187.5351
187.8621	188.0405
188.0263	188.2682
188.2941	188.7620
188.9448	189.1326
189.1995	189.4287
189.4866	189.6623
189.6743	190.0103
190.1848	190.3662
191.3912	191.5847
191.7105	191.8807
191.9034	192.1645
192.2347	192.8126
192.8274	193.0391
193.1608	193.5774
194.1459	194.2989
194.5570	194.8919
194.9126	195.0892
195.1943	195.4869
195.6697	195.8305
195.9277	196.1026
196.2214	196.6587
196.6651	196.8160
196.9115	197.0647
197.5309	197.6840
197.9629	198.1266
198.3000	198.4652
198.4984	198.7311
198.9076	199.0665
199.2232	199.4460
199.4601	199.7360
199.9179	200.0794
200.1382	200.3283
200.4851	200.6497
200.8657	201.1327
200.9670	201.3323
201.3680	201.5293
201.9565	202.1295
202.2976	202.4785
202.5116	203.0853
203.1965	203.3679
203.4467	203.6056
203.7026	203.8538
203.9698	204.1551
204.2967	204.7067
204.8350	205.0015
205.0093	205.2843
205.4525	205.6139
205.7042	205.8915
205.9461	206.1248
206.1573	206.3435
206.4796	206.7005
206.9105	207.1177
207.3314	207.5078
208.1206	208.2829
209.3180	209.4795
209.8810	210.0971
210.9181	211.1616
211.1663	211.3378
211.3793	211.5712
211.6507	211.8461
212.0683	212.5207
212.5938	212.8096
213.1779	213.3546
213.3949	213.5617
213.6829	213.8371
213.9908	214.2866
214.9476	215.2382
215.0781	215.3921
215.4185	215.9097
216.0317	216.3939
216.4721	216.6513
216.8518	217.0876
217.1594	217.3566
217.4432	217.9046
218.1079	218.3741
218.4282	218.6025
218.9725	219.2540
219.1321	219.4146
219.5291	219.7284
219.8235	220.0184
220.0401	220.2462
220.4684	220.6713
220.6886	220.9613
221.5146	221.6860
222.1044	222.2964
222.3315	222.5318
222.5849	222.9547
223.0486	223.2246
223.6392	223.8380
223.9684	224.1221
224.8021	224.9541
225.3984	225.5852
225.9963	226.1583
226.2359	226.5193
226.5887	226.7427
226.8379	227.0074
227.1119	227.2708
227.2832	227.5882
227.6264	227.8230
227.8654	228.0429
228.0693	228.2319
228.9462	229.1139
229.1447	229.5527
229.6394	229.8047
229.7544	229.9792
229.9890	230.1541
230.2012	230.3541
230.3799	230.5308
230.5427	230.9023
230.9289	231.0807
231.3681	231.5211
232.4233	232.5738
232.9873	233.2817
233.3824	233.5347
233.7599	233.9524
234.3058	234.6529
234.4495	234.9714
235.1836	235.3486
235.6109	235.8014
235.8870	236.0474
236.2991	236.5078
236.7287	237.0933
237.2303	237.3803
237.4079	237.7756
237.8219	238.0046
238.1555	238.3981
238.4724	238.7111
238.9461	239.1623
239.5880	239.8039
239.9560	240.1524
240.4212	240.6045
240.7520	241.1925
240.9748	241.3495
241.1969	241.5198
241.6660	241.8450
242.2308	242.3963
242.6392	242.8548
243.4455	243.6000
244.1873	244.3526
244.5251	244.6791
244.7603	244.9204
245.0133	245.1789
246.9965	247.1928
247.2439	247.4867
247.9990	248.1981
248.6578	249.0001
249.0872	249.3420
249.4388	249.6353
249.9905	250.1563
250.4221	250.7148
250.7191	250.9369
250.8989	251.1207
251.2599	251.7162
253.1167	253.2669
253.4464	253.6948
254.3152	254.5192
254.5488	254.7586
254.9464	255.1993
255.5695	255.8522
255.9730	256.1847
256.2458	256.4624
256.5924	256.7446
256.9110	257.0718
257.0820	257.2833
257.3872	257.5373
257.5748	257.7439
257.7500	257.9145
258.2955	258.4655
258.4803	258.6859
258.9960	259.3501
259.0594	259.6161
259.6178	259.7696
259.9168	260.0703
260.5818	260.7528
260.8227	260.9857
261.1192	261.2963
261.3340	261.5330
262.4043	262.5834
262.6858	262.9448
262.9533	263.1064
263.2470	263.4617
263.4734	263.6357
263.7386	266.0757
263.9125	266.2369
266.2011	266.3930
266.4382	266.6560
266.7314	266.9545
267.0488	267.2547
267.4899	267.6571
268.0046	268.2058
268.2634	268.4693
268.5465	268.7307
269.2960	269.7225
270.1985	270.3567
270.3695	270.5781
270.5815	270.7499
270.6093	270.9082
270.9501	271.1256
271.3585	271.6434
271.7990	272.1980
272.2731	273.1072
273.5225	273.6888
274.0208	275.2069
275.2391	275.4395
275.4575	275.6884
275.7889	275.9974
275.9516	276.1588
276.3175	276.4817
276.7753	277.0848
277.2621	277.4991
277.3138	277.6634
277.7074	277.9779
277.9884	278.3267
278.1994	278.5173
278.3876	278.6758
278.7287	278.8883
278.8971	279.0564
279.4946	279.7599
279.8142	280.0032
280.1408	280.2997
280.4210	280.7051
280.7161	280.9924
281.1635	281.4821
281.4534	281.6583
281.6862	282.0277
281.7367	282.2592
282.0288	282.4278
282.1335	282.6580
282.5608	283.2316
282.8490	283.4012
283.5115	283.6629
283.7295	283.9061
284.3241	284.4812
284.4833	284.8561
284.8675	285.0589
285.1640	285.3366
285.4090	285.6475
285.7182	285.8780
286.0473	286.2862
286.3680	286.7099
286.7217	286.8825
287.0659	287.2845
287.6241	287.8303
287.8639	288.1641
288.1443	288.4132
288.4823	288.6726
288.8308	288.9899
289.0497	289.2011
289.2134	289.3728
289.3936	289.5526
289.6457	289.8320
289.9218	290.1325
290.1518	290.3107
290.1557	290.4690
290.5450	290.8343
290.7159	291.0265
291.3587	291.6471
292.0501	292.8507
292.9598	293.1133
293.4677	293.7036
293.7074	293.8773
293.8858	294.0575
293.9559	294.2580
294.7694	295.0151
294.9238	295.2057
295.2180	295.6038
296.0291	296.4541
296.6752	296.8336
297.0288	297.3034
297.4288	297.6023
297.7311	297.9382
298.0438	298.3554
298.5597	298.7350
298.8400	299.0001
299.0225	299.4029
299.7847	300.4348
300.5728	300.7387
301.4856	301.6752
301.8091	301.9630
301.9962	302.1541
302.4744	302.7795
303.4294	303.5997
303.9906	304.1455
304.1540	304.6788
304.9935	305.2587
305.5413	305.8436
305.7188	306.6525
305.9530	307.0815
306.0376	307.3017
306.3852	307.5103
306.6760	307.7004
307.5050	307.8899
307.6509	308.0489
308.2142	308.3729
308.4733	308.6994
308.7433	308.9208
308.9379	309.0885
309.2697	309.4941
309.5016	309.6662
309.7684	310.3277
310.4532	310.6246
310.6387	310.8303
310.8513	311.0845
311.4238	311.6445
312.0127	312.1956
312.3842	312.5495
312.6177	312.7722
312.8437	313.0003
313.0591	313.2399
313.3785	313.5423
313.5498	313.8029
313.8700	314.1322
